asof,market_id,question,asset,type,strike,resolution,T_years,forward,sigma_at_k,smile_slope,fair,fair_lo,fair_hi,market_yes,liquidity,edge_edge_yes,edge_edge_no,edge_side
2026-08-07T06:00:28.173915+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.402625,65434.27,0.4012,0.1249,0.0683,0.0595,0.077,0.07500000000000001,107789.2201,-0.0067,0.0067,NO
2026-08-07T06:00:28.714106+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.402625,65434.27,0.4355,-0.2949,0.5306,0.4857,0.5755,0.545,110361.9742,-0.0144,0.0144,NO
2026-08-07T06:00:29.256694+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.402625,65434.27,0.5082,-0.4176,0.2418,0.1895,0.2941,0.225,72954.44,0.0168,-0.0168,YES
2026-08-07T06:00:29.802277+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.402625,65434.27,0.6218,-0.4703,0.1102,0.0683,0.1522,0.095,140183.6436,0.0152,-0.0152,YES
2026-08-07T06:00:30.348631+00:00,0xe326d1abf5fb59b82ecfdff3348e75f90561eace327ba1bdc8d38d045ddbe775,"Will Bitcoin dip to $25,000 by December 31, 2026?",BTC,touch,25000.0,2027-01-01T05:00:00+00:00,0.402625,65434.27,0.7784,-0.4524,0.0553,0.0293,0.0813,0.041,114659.67708,0.0143,-0.0143,YES
2026-08-07T06:00:30.911657+00:00,0x201f51d2d892c41c5bfa6568a0a2f93ab2ea426e87dddfd5fb0191f7ec34a441,"Will Ethereum reach $10,000 by December 31, 2026?",ETH,touch,10000.0,2027-01-01T05:00:00+00:00,0.402625,1920.44,0.7871,0.2212,0.0003,0.0001,0.0004,0.0155,157708.28307,-0.0152,0.0152,NO
2026-08-07T06:00:31.468652+00:00,0xac0b4316113b50e0e667918aee72fa0eb006342245a52ab6371f3732af5733c8,"Will Ethereum reach $8,000 by December 31, 2026?",ETH,touch,8000.0,2027-01-01T05:00:00+00:00,0.402625,1920.44,0.7376,0.2219,0.0009,0.0006,0.0011,0.0205,73612.55672,-0.0196,0.0196,NO
2026-08-07T06:00:32.036057+00:00,0x4fc8725f00ba06576d7c78131e4589cc93a4e133128e8ca50c8f7ba34efeaaa1,"Will Ethereum reach $7,500 by December 31, 2026?",ETH,touch,7500.0,2027-01-01T05:00:00+00:00,0.402625,1920.44,0.7233,0.2215,0.0011,0.0006,0.0015,0.025500000000000002,78534.15765,-0.0244,0.0244,NO
2026-08-07T06:00:32.591453+00:00,0x4ee2c6081e18cc0d1f3347f6219940bda986657f1d150d17de0677ffc2104de0,"Will Ethereum reach $7,000 by December 31, 2026?",ETH,touch,7000.0,2027-01-01T05:00:00+00:00,0.402625,1920.44,0.708,0.2205,0.0016,0.0011,0.002,0.028999999999999998,82105.62155,-0.0274,0.0274,NO
2026-08-07T06:00:33.143512+00:00,0x0f0499d1049385b1d53ffee6c42a1de7424e551c765211ff2cc6d66329f43a80,"Will Ethereum reach $6,500 by December 31, 2026?",ETH,touch,6500.0,2027-01-01T05:00:00+00:00,0.402625,1920.44,0.6917,0.2189,0.0022,0.0014,0.0029,0.028499999999999998,51987.0379,-0.0263,0.0263,NO
2026-08-07T06:00:33.690855+00:00,0x6132cc91f7a0ad656e890b9040c159f4057f4c44359b3fb68085ec97156c918a,"Will Ethereum reach $6,000 by December 31, 2026?",ETH,touch,6000.0,2027-01-01T05:00:00+00:00,0.402625,1920.44,0.6743,0.2163,0.0033,0.0024,0.0043,0.028499999999999998,62413.99027,-0.0252,0.0252,NO
2026-08-07T06:00:34.249743+00:00,0xb75b8c777c5fd934d7fa43d4b3a3f630981b68a362a09471f9a6a6e36c38aac8,"Will Ethereum reach $5,500 by December 31, 2026?",ETH,touch,5500.0,2027-01-01T05:00:00+00:00,0.402624,1920.44,0.6557,0.2122,0.005,0.0034,0.0066,0.035500000000000004,40887.67798,-0.0305,0.0305,NO
2026-08-07T06:00:34.799096+00:00,0x1c4fd67ab2a67f508672a69153559911244048b79a40cbe341d12f985ba90a13,"Will Ethereum reach $5,000 by December 31, 2026?",ETH,touch,5000.0,2027-01-01T05:00:00+00:00,0.402624,1920.44,0.6357,0.206,0.0089,0.007,0.0108,0.0435,41281.63557,-0.0346,0.0346,NO
2026-08-07T06:00:35.365903+00:00,0xa3143f9c21ecc7a9b036b4e435f48264ff72019a9e3e60dacff4e615020e7e21,"Will Ethereum reach $4,500 by December 31, 2026?",ETH,touch,4500.0,2027-01-01T05:00:00+00:00,0.402624,1920.44,0.6145,0.1965,0.0162,0.0138,0.0187,0.055,89262.9028,-0.0388,0.0388,NO
2026-08-07T06:00:35.910248+00:00,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,"Will Ethereum reach $4,000 by December 31, 2026?",ETH,touch,4000.0,2027-01-01T05:00:00+00:00,0.402624,1920.44,0.5922,0.1817,0.0303,0.0259,0.0348,0.065,49033.5084,-0.0347,0.0347,NO
2026-08-07T06:00:36.467261+00:00,0x42945ea5657d6f6e77969a06661b29d6f6295083d1ef3479b42efd90647c9dfc,"Will Ethereum reach $3,500 by December 31, 2026?",ETH,touch,3500.0,2027-01-01T05:00:00+00:00,0.402624,1920.44,0.5694,0.1583,0.0627,0.0547,0.0708,0.095,52702.5337,-0.0323,0.0323,NO
2026-08-07T06:00:37.022987+00:00,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",ETH,touch,1500.0,2027-01-01T05:00:00+00:00,0.402624,1920.44,0.5635,-0.1974,0.5218,0.4934,0.5503,0.4765,57357.14624,0.0453,-0.0453,YES
2026-08-07T06:00:37.580356+00:00,0xacb33346b59a2a3770e2391b7d1b0e77d8dcdcf840a66f5fa01d28db43c4e369,"Will Ethereum dip to $1,000 by December 31, 2026?",ETH,touch,1000.0,2027-01-01T05:00:00+00:00,0.402624,1920.44,0.6825,-0.375,0.1428,0.1057,0.1799,0.125,60801.9943,0.0178,-0.0178,YES
2026-08-07T06:00:38.134052+00:00,0x717672a48c5f2938631f6e467b9a48aedb03fa380c0198704ef5acfc91721612,"Will Ethereum dip to $800 by December 31, 2026?",ETH,touch,800.0,2027-01-01T05:00:00+00:00,0.402624,1920.44,0.7729,-0.43,0.0845,0.0565,0.1125,0.07500000000000001,96972.5838,0.0095,-0.0095,YES
2026-08-08T06:00:13.219668+00:00,0x02deb9538f5c123373adaa4ee6217b01745f1662bc902e46ac92f3fe6f8741e8,"Will Bitcoin hit $150k by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.4684,0.194,0.0028,0.0019,0.0037,0.035500000000000004,207085.15617,-0.0327,0.0327,NO
2026-08-08T06:00:13.773834+00:00,0xac32e73aa9e0dae801d88d4f81efd2ef3fa0f04b815f3a0e74426f0762e668cd,"Will Bitcoin reach $200,000 by December 31, 2026?",BTC,touch,200000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.5253,0.1988,0.0004,0.0003,0.0005,0.020999999999999998,91908.39463,-0.0206,0.0206,NO
2026-08-08T06:00:14.310138+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.5151,0.199,0.0004,0.0001,0.0007,0.0225,72864.52829,-0.0221,0.0221,NO
2026-08-08T06:00:14.851288+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.5043,0.1989,0.0008,0.0006,0.001,0.0215,46043.44812,-0.0207,0.0207,NO
2026-08-08T06:00:15.400770+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.493,0.1982,0.0012,0.0008,0.0015,0.0215,49450.27211,-0.0203,0.0203,NO
2026-08-08T06:00:15.929250+00:00,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,"Will Bitcoin reach $160,000 by December 31, 2026?",BTC,touch,160000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.481,0.1967,0.0019,0.0014,0.0023,0.0295,48377.04214,-0.0276,0.0276,NO
2026-08-08T06:00:16.456553+00:00,0xa7b594ae07d5c1590fa86028fcc2f8705990437237416556c05837a08b2e1cda,"Will Bitcoin reach $150,000 by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.4684,0.194,0.0028,0.0019,0.0037,0.0345,46173.99834,-0.0317,0.0317,NO
2026-08-08T06:00:16.980292+00:00,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,"Will Bitcoin reach $140,000 by December 31, 2026?",BTC,touch,140000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.4551,0.1896,0.0048,0.0034,0.0062,0.036000000000000004,38136.70412,-0.0312,0.0312,NO
2026-08-08T06:00:17.505879+00:00,0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,"Will Bitcoin reach $130,000 by December 31, 2026?",BTC,touch,130000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.4413,0.1824,0.0087,0.0065,0.0109,0.044,43737.93608,-0.0353,0.0353,NO
2026-08-08T06:00:18.044015+00:00,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",BTC,touch,120000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.4272,0.1711,0.0167,0.0132,0.0201,0.045,44357.5766,-0.0283,0.0283,NO
2026-08-08T06:00:18.583021+00:00,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,"Will Bitcoin reach $110,000 by December 31, 2026?",BTC,touch,110000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.413,0.1533,0.0328,0.0262,0.0395,0.055,52370.3942,-0.0222,0.0222,NO
2026-08-08T06:00:19.115567+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.3997,0.1252,0.0716,0.0611,0.0821,0.08499999999999999,99800.9154,-0.0134,0.0134,NO
2026-08-08T06:00:19.646444+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.4357,-0.3022,0.507,0.4633,0.5506,0.545,97852.3757,-0.038,0.038,NO
2026-08-08T06:00:20.180292+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.5102,-0.4274,0.2288,0.1773,0.2804,0.235,69732.8278,-0.0062,0.0062,NO
2026-08-08T06:00:20.717200+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.6264,-0.4812,0.1062,0.0655,0.1469,0.095,131042.8222,0.0112,-0.0112,YES
2026-08-08T06:00:21.246435+00:00,0xe326d1abf5fb59b82ecfdff3348e75f90561eace327ba1bdc8d38d045ddbe775,"Will Bitcoin dip to $25,000 by December 31, 2026?",BTC,touch,25000.0,2027-01-01T05:00:00+00:00,0.399885,66115.13,0.7863,-0.4604,0.0541,0.028,0.0802,0.041,106916.62763,0.0131,-0.0131,YES
2026-08-08T06:00:21.769393+00:00,0x201f51d2d892c41c5bfa6568a0a2f93ab2ea426e87dddfd5fb0191f7ec34a441,"Will Ethereum reach $10,000 by December 31, 2026?",ETH,touch,10000.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.7836,0.2146,0.0003,0.0002,0.0004,0.013000000000000001,138939.45004,-0.0127,0.0127,NO
2026-08-08T06:00:22.313109+00:00,0xac0b4316113b50e0e667918aee72fa0eb006342245a52ab6371f3732af5733c8,"Will Ethereum reach $8,000 by December 31, 2026?",ETH,touch,8000.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.7355,0.2164,0.0009,0.0006,0.0011,0.0205,67609.90993,-0.0196,0.0196,NO
2026-08-08T06:00:22.862824+00:00,0x4fc8725f00ba06576d7c78131e4589cc93a4e133128e8ca50c8f7ba34efeaaa1,"Will Ethereum reach $7,500 by December 31, 2026?",ETH,touch,7500.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.7215,0.2163,0.001,0.0006,0.0015,0.025500000000000002,75499.13939,-0.0245,0.0245,NO
2026-08-08T06:00:23.402924+00:00,0x4ee2c6081e18cc0d1f3347f6219940bda986657f1d150d17de0677ffc2104de0,"Will Ethereum reach $7,000 by December 31, 2026?",ETH,touch,7000.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.7066,0.2158,0.0014,0.0007,0.0021,0.028999999999999998,70852.96345,-0.0276,0.0276,NO
2026-08-08T06:00:23.935733+00:00,0x0f0499d1049385b1d53ffee6c42a1de7424e551c765211ff2cc6d66329f43a80,"Will Ethereum reach $6,500 by December 31, 2026?",ETH,touch,6500.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.6906,0.2146,0.0021,0.0013,0.003,0.028499999999999998,45905.00277,-0.0264,0.0264,NO
2026-08-08T06:00:24.488253+00:00,0x6132cc91f7a0ad656e890b9040c159f4057f4c44359b3fb68085ec97156c918a,"Will Ethereum reach $6,000 by December 31, 2026?",ETH,touch,6000.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.6735,0.2126,0.0033,0.0022,0.0044,0.034,60097.07372,-0.0307,0.0307,NO
2026-08-08T06:00:25.035084+00:00,0xb75b8c777c5fd934d7fa43d4b3a3f630981b68a362a09471f9a6a6e36c38aac8,"Will Ethereum reach $5,500 by December 31, 2026?",ETH,touch,5500.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.6552,0.2091,0.0054,0.0039,0.0069,0.042,37062.42235,-0.0366,0.0366,NO
2026-08-08T06:00:25.571770+00:00,0x1c4fd67ab2a67f508672a69153559911244048b79a40cbe341d12f985ba90a13,"Will Ethereum reach $5,000 by December 31, 2026?",ETH,touch,5000.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.6355,0.2036,0.0096,0.008,0.0112,0.0385,36580.45884,-0.0289,0.0289,NO
2026-08-08T06:00:26.118430+00:00,0xa3143f9c21ecc7a9b036b4e435f48264ff72019a9e3e60dacff4e615020e7e21,"Will Ethereum reach $4,500 by December 31, 2026?",ETH,touch,4500.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.6145,0.1948,0.0161,0.0129,0.0194,0.055,83286.0712,-0.0389,0.0389,NO
2026-08-08T06:00:26.666920+00:00,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,"Will Ethereum reach $4,000 by December 31, 2026?",ETH,touch,4000.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.5923,0.1807,0.0303,0.0244,0.0363,0.065,42806.7227,-0.0347,0.0347,NO
2026-08-08T06:00:27.219432+00:00,0x42945ea5657d6f6e77969a06661b29d6f6295083d1ef3479b42efd90647c9dfc,"Will Ethereum reach $3,500 by December 31, 2026?",ETH,touch,3500.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.5696,0.1577,0.0645,0.0553,0.0738,0.1,44867.5842,-0.0355,0.0355,NO
2026-08-08T06:00:27.767971+00:00,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",ETH,touch,1500.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.5684,-0.2084,0.5043,0.4698,0.5387,0.4425,54676.17858,0.0618,-0.0618,YES
2026-08-08T06:00:28.311927+00:00,0xacb33346b59a2a3770e2391b7d1b0e77d8dcdcf840a66f5fa01d28db43c4e369,"Will Ethereum dip to $1,000 by December 31, 2026?",ETH,touch,1000.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.6895,-0.37,0.1422,0.1068,0.1775,0.1,55978.9519,0.0422,-0.0422,YES
2026-08-08T06:00:28.857075+00:00,0x717672a48c5f2938631f6e467b9a48aedb03fa380c0198704ef5acfc91721612,"Will Ethereum dip to $800 by December 31, 2026?",ETH,touch,800.0,2027-01-01T05:00:00+00:00,0.399885,1936.49,0.7771,-0.4098,0.082,0.0544,0.1097,0.07500000000000001,90255.0203,0.007,-0.007,YES
2026-08-09T06:00:11.991428+00:00,0x02deb9538f5c123373adaa4ee6217b01745f1662bc902e46ac92f3fe6f8741e8,"Will Bitcoin hit $150k by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.4732,0.1899,0.0031,0.0024,0.0038,0.035500000000000004,206343.76188,-0.0324,0.0324,NO
2026-08-09T06:00:12.581747+00:00,0xac32e73aa9e0dae801d88d4f81efd2ef3fa0f04b815f3a0e74426f0762e668cd,"Will Bitcoin reach $200,000 by December 31, 2026?",BTC,touch,200000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.5287,0.1934,0.0004,0.0004,0.0005,0.0215,101091.9083,-0.0211,0.0211,NO
2026-08-09T06:00:13.111432+00:00,0xe71b9d788ce662d967ff2c90749ff8b26cee290455ef6cb84f33d1393ffae115,"Will Bitcoin reach $190,000 by December 31, 2026?",BTC,touch,190000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.5187,0.1937,0.0004,0.0001,0.0007,0.022,77834.9725,-0.0216,0.0216,NO
2026-08-09T06:00:13.659673+00:00,0x799c35de1e5f3ebd75053643e020e6df9e9a3f477e3d6066eb0a8565f65d547f,"Will Bitcoin reach $180,000 by December 31, 2026?",BTC,touch,180000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.5083,0.1938,0.0007,0.0003,0.001,0.0215,52178.21217,-0.0208,0.0208,NO
2026-08-09T06:00:14.204670+00:00,0x9affeb38bce1e9a6de30e9ecada1ecfaf636574d3961cf3b9177299786214234,"Will Bitcoin reach $170,000 by December 31, 2026?",BTC,touch,170000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.4972,0.1933,0.0012,0.0008,0.0015,0.0215,55220.70127,-0.0203,0.0203,NO
2026-08-09T06:00:14.743956+00:00,0x472c9035786b390c08e674fc60bddda488957e1b8aecad3f5480cc531a0754b0,"Will Bitcoin reach $160,000 by December 31, 2026?",BTC,touch,160000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.4855,0.1921,0.002,0.0017,0.0024,0.028999999999999998,54920.51989,-0.027,0.027,NO
2026-08-09T06:00:15.298237+00:00,0xa7b594ae07d5c1590fa86028fcc2f8705990437237416556c05837a08b2e1cda,"Will Bitcoin reach $150,000 by December 31, 2026?",BTC,touch,150000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.4732,0.1899,0.003,0.0022,0.0038,0.033,53128.24696,-0.03,0.03,NO
2026-08-09T06:00:15.851394+00:00,0xf0a4c0bc8a8162f0ac95b5a5af7fa665d20a19ca0db03b9117514dafc695f15e,"Will Bitcoin reach $140,000 by December 31, 2026?",BTC,touch,140000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.4602,0.186,0.005,0.0037,0.0064,0.038,49870.01642,-0.033,0.033,NO
2026-08-09T06:00:16.405487+00:00,0x885a6abefad122348b4fbd503473d7fd1f9035d0438cf988a7591620f316a859,"Will Bitcoin reach $130,000 by December 31, 2026?",BTC,touch,130000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.4466,0.1797,0.0092,0.0073,0.0111,0.0415,52735.50398,-0.0323,0.0323,NO
2026-08-09T06:00:16.953487+00:00,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",BTC,touch,120000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.4326,0.1696,0.0177,0.0149,0.0205,0.045,53839.8449,-0.0273,0.0273,NO
2026-08-09T06:00:17.488599+00:00,0x63eaf41ce1f475323e2202d7dfa3b1def8b82cd166f7007c50bfbf47615c7b01,"Will Bitcoin reach $110,000 by December 31, 2026?",BTC,touch,110000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.4185,0.1534,0.0346,0.0291,0.04,0.055,61171.2033,-0.0204,0.0204,NO
2026-08-09T06:00:18.021351+00:00,0xdaa4866bae18be58c5a79d2aeeffd035ec78f1bb49dbd88f72993997778a990f,"Will Bitcoin reach $100,000 by December 31, 2026?",BTC,touch,100000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.4051,0.1276,0.0749,0.0673,0.0825,0.08499999999999999,105606.2677,-0.0101,0.0101,NO
2026-08-09T06:00:18.571379+00:00,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",BTC,touch,55000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.4364,-0.296,0.5156,0.4737,0.5575,0.585,104872.5362,-0.0694,0.0694,NO
2026-08-09T06:00:19.123313+00:00,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",BTC,touch,45000.0,2027-01-01T05:00:00+00:00,0.397146,65892.43,0.5103,-0.427,0.2355,0.1879,0.2831,0.22,95218.7581,0.0155,-0.0155,YES
2026-08-09T06:00:19.667067+00:00,0x2745c38ff0617cb345c1d2df19b4f74ea777508e07411e88eeb6ab3affcda2a2,"Will Bitcoin dip to $35,000 by December 31, 2026?",BTC,touch,35000.0,2027-01-01T05:00:00+00:00,0.397145,65892.43,0.6267,-0.482,0.1108,0.0737,0.1478,0.095,130026.0184,0.0158,-0.0158,YES
2026-08-09T06:00:20.205036+00:00,0xe326d1abf5fb59b82ecfdff3348e75f90561eace327ba1bdc8d38d045ddbe775,"Will Bitcoin dip to $25,000 by December 31, 2026?",BTC,touch,25000.0,2027-01-01T05:00:00+00:00,0.397145,65892.43,0.7865,-0.4591,0.0559,0.0316,0.0802,0.042499999999999996,111366.91896,0.0134,-0.0134,YES
2026-08-09T06:00:20.772585+00:00,0x201f51d2d892c41c5bfa6568a0a2f93ab2ea426e87dddfd5fb0191f7ec34a441,"Will Ethereum reach $10,000 by December 31, 2026?",ETH,touch,10000.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.7826,0.2107,0.0003,0.0001,0.0004,0.013999999999999999,144121.18537,-0.0137,0.0137,NO
2026-08-09T06:00:21.324145+00:00,0xac0b4316113b50e0e667918aee72fa0eb006342245a52ab6371f3732af5733c8,"Will Ethereum reach $8,000 by December 31, 2026?",ETH,touch,8000.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.7353,0.2124,0.0007,0.0003,0.001,0.0205,73594.71902,-0.0198,0.0198,NO
2026-08-09T06:00:21.855498+00:00,0x4fc8725f00ba06576d7c78131e4589cc93a4e133128e8ca50c8f7ba34efeaaa1,"Will Ethereum reach $7,500 by December 31, 2026?",ETH,touch,7500.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.7216,0.2123,0.0012,0.0009,0.0014,0.025500000000000002,80318.23971,-0.0243,0.0243,NO
2026-08-09T06:00:22.411342+00:00,0x4ee2c6081e18cc0d1f3347f6219940bda986657f1d150d17de0677ffc2104de0,"Will Ethereum reach $7,000 by December 31, 2026?",ETH,touch,7000.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.707,0.2118,0.0014,0.0008,0.002,0.0285,76998.42661,-0.0271,0.0271,NO
2026-08-09T06:00:22.953928+00:00,0x0f0499d1049385b1d53ffee6c42a1de7424e551c765211ff2cc6d66329f43a80,"Will Ethereum reach $6,500 by December 31, 2026?",ETH,touch,6500.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.6913,0.2106,0.0022,0.0014,0.0029,0.0285,52127.96806,-0.0263,0.0263,NO
2026-08-09T06:00:23.491995+00:00,0x6132cc91f7a0ad656e890b9040c159f4057f4c44359b3fb68085ec97156c918a,"Will Ethereum reach $6,000 by December 31, 2026?",ETH,touch,6000.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.6745,0.2086,0.0037,0.0031,0.0043,0.034,65368.44436,-0.0303,0.0303,NO
2026-08-09T06:00:24.036390+00:00,0xb75b8c777c5fd934d7fa43d4b3a3f630981b68a362a09471f9a6a6e36c38aac8,"Will Ethereum reach $5,500 by December 31, 2026?",ETH,touch,5500.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.6565,0.2053,0.005,0.0034,0.0067,0.0395,42186.76363,-0.0345,0.0345,NO
2026-08-09T06:00:24.584502+00:00,0x1c4fd67ab2a67f508672a69153559911244048b79a40cbe341d12f985ba90a13,"Will Ethereum reach $5,000 by December 31, 2026?",ETH,touch,5000.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.6372,0.2,0.0087,0.0063,0.011,0.038000000000000006,42427.07187,-0.0293,0.0293,NO
2026-08-09T06:00:25.119032+00:00,0xa3143f9c21ecc7a9b036b4e435f48264ff72019a9e3e60dacff4e615020e7e21,"Will Ethereum reach $4,500 by December 31, 2026?",ETH,touch,4500.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.6165,0.1914,0.0156,0.0121,0.0191,0.055,89766.6358,-0.0394,0.0394,NO
2026-08-09T06:00:25.647665+00:00,0x9775cd557a3cdba4f0478070afa399c0805761dd9aa0e7ce4435a71fed32621c,"Will Ethereum reach $4,000 by December 31, 2026?",ETH,touch,4000.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.5948,0.1778,0.0302,0.0245,0.0359,0.065,44851.3515,-0.0348,0.0348,NO
2026-08-09T06:00:26.194485+00:00,0x42945ea5657d6f6e77969a06661b29d6f6295083d1ef3479b42efd90647c9dfc,"Will Ethereum reach $3,500 by December 31, 2026?",ETH,touch,3500.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.5724,0.1556,0.0633,0.0533,0.0732,0.1,49690.3824,-0.0367,0.0367,NO
2026-08-09T06:00:26.745410+00:00,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",ETH,touch,1500.0,2027-01-01T05:00:00+00:00,0.397145,1932.48,0.5698,-0.2054,0.5109,0.4801,0.5418,0.4395,78028.55219,0.0714,-0.0714,YES
